customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-01882,female,1,yes,no,33,yes,yes,fiber-optic,no,yes,yes,yes,no,no,two-year,no,credit-card-automatic,94.77,3065.05,0
CUST-01883,female,0,yes,no,4,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,credit-card-automatic,58.68,316.2,0
CUST-01884,male,0,yes,no,14,no,no-phone-service,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,76.82,1052.13,1
CUST-01885,male,0,yes,yes,31,yes,yes,dsl,yes,yes,no,yes,yes,no,month-to-month,no,credit-card-automatic,63.13,1897.87,0
CUST-01886,female,0,no,no,53,yes,no,fiber-optic,no,yes,yes,no,no,no,two-year,no,mailed-check,78.33,4218.45,0
CUST-01887,male,1,yes,no,49,no,no-phone-service,dsl,no,no,yes,yes,yes,yes,month-to-month,no,electronic-check,83.63,4206.56,0
CUST-01888,female,0,no,yes,5,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,18.0,103.74,1
CUST-01889,female,0,yes,no,66,yes,yes,fiber-optic,yes,no,yes,no,no,no,one-year,yes,electronic-check,79.41,5165.74,0
CUST-01890,female,0,no,no,40,yes,yes,dsl,yes,no,yes,no,yes,no,month-to-month,no,credit-card-automatic,69.2,2883.11,0
CUST-01891,female,0,yes,yes,26,yes,no,fiber-optic,yes,yes,yes,yes,no,yes,one-year,no,credit-card-automatic,88.29,2323.79,0
CUST-01892,female,0,no,yes,28,yes,yes,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,electronic-check,94.06,2650.16,1
CUST-01893,male,1,no,yes,62,yes,no,fiber-optic,no,no,yes,yes,no,yes,two-year,yes,electronic-check,73.8,4545.3,0
CUST-01894,male,0,yes,no,34,yes,no,fiber-optic,no,yes,no,no,no,yes,one-year,yes,credit-card-automatic,83.54,2925.1,0
CUST-01895,female,0,no,no,18,yes,no,fiber-optic,yes,no,no,no,no,yes,two-year,yes,credit-card-automatic,82.42,1400.43,1
CUST-01896,male,0,yes,no,31,yes,yes,dsl,no,no,no,no,no,yes,two-year,yes,mailed-check,54.31,1593.33,1
CUST-01897,male,0,no,yes,5,yes,no,dsl,yes,yes,yes,no,no,yes,one-year,yes,bank-transfer-automatic,61.05,447.34,0
CUST-01898,male,0,yes,yes,12,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,21.82,197.16,0
CUST-01899,male,1,yes,no,23,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,mailed-check,21.69,570.85,0
CUST-01900,female,0,yes,yes,16,no,no-phone-service,fiber-optic,no,no,no,no,yes,no,one-year,no,electronic-check,87.39,1501.62,0
CUST-01901,male,0,no,no,26,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,no,mailed-check,92.1,2410.36,1
CUST-01902,male,0,yes,no,5,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,mailed-check,80.41,335.97,1
CUST-01903,male,0,no,no,44,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,credit-card-automatic,51.34,2306.19,0
CUST-01904,female,0,yes,no,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,bank-transfer-automatic,18.0,266.38,0
CUST-01905,female,0,yes,no,16,yes,no,fiber-optic,no,yes,yes,yes,no,no,one-year,yes,credit-card-automatic,88.44,1440.73,0
CUST-01906,female,0,yes,no,71,yes,no,fiber-optic,no,no,yes,no,no,yes,one-year,yes,electronic-check,80.65,5670.17,0
CUST-01907,female,0,no,no,1,yes,yes,fiber-optic,no,yes,yes,no,no,yes,one-year,no,electronic-check,85.61,108.57,1
CUST-01908,female,0,no,yes,21,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,42.54,789.49,0
CUST-01909,female,1,yes,yes,37,yes,yes,dsl,no,no,no,no,yes,yes,two-year,yes,credit-card-automatic,55.9,1995.28,0
CUST-01910,male,0,no,no,23,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,bank-transfer-automatic,69.13,1570.59,1
CUST-01911,female,1,yes,no,24,yes,yes,dsl,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,58.82,1416.29,1
CUST-01912,male,1,yes,no,10,yes,yes,fiber-optic,yes,no,yes,no,no,no,one-year,no,electronic-check,66.57,575.55,0
CUST-01913,female,0,no,yes,31,no,no-phone-service,dsl,no,yes,no,no,no,no,two-year,yes,electronic-check,54.53,1709.16,0
CUST-01914,male,0,yes,yes,55,yes,no,dsl,no,no,no,yes,yes,no,two-year,yes,mailed-check,66.95,3721.37,0
CUST-01915,female,0,yes,no,43,no,no-phone-service,dsl,yes,yes,no,no,no,no,two-year,no,bank-transfer-automatic,63.07,2695.91,0
CUST-01916,male,0,no,no,67,yes,no,fiber-optic,no,yes,no,no,no,yes,one-year,yes,electronic-check,84.05,5469.49,1
CUST-01917,female,0,yes,no,51,yes,no,fiber-optic,no,no,no,yes,no,yes,month-to-month,yes,bank-transfer-automatic,82.19,4199.52,0
CUST-01918,female,0,no,no,57,yes,no,fiber-optic,yes,no,yes,yes,no,no,month-to-month,yes,mailed-check,83.04,4869.39,0
CUST-01919,female,0,no,yes,32,no,no-phone-service,fiber-optic,yes,yes,no,no,yes,yes,month-to-month,no,bank-transfer-automatic,99.17,3207.77,1
CUST-01920,male,0,no,no,45,yes,yes,fiber-optic,no,no,no,no,no,no,one-year,no,mailed-check,68.53,3085.02,0
CUST-01921,female,1,no,no,42,yes,no,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,credit-card-automatic,78.88,3285.03,1
CUST-01922,male,0,no,no,59,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,no,electronic-check,66.29,3954.39,0
CUST-01923,male,0,yes,no,37,yes,yes,dsl,no,no,yes,yes,no,no,month-to-month,yes,mailed-check,55.6,2072.83,0
CUST-01924,female,1,no,no,30,yes,no,dsl,no,no,no,no,no,yes,two-year,no,mailed-check,65.25,2010.55,0
CUST-01925,female,0,no,yes,6,yes,yes,dsl,no,no,yes,yes,no,no,month-to-month,yes,electronic-check,61.74,288.21,1
CUST-01926,female,0,no,no,62,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,credit-card-automatic,18.0,1125.1,0
CUST-01927,female,1,yes,no,32,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,18.0,541.41,0
CUST-01928,female,0,no,no,58,yes,yes,fiber-optic,no,yes,yes,yes,no,no,month-to-month,yes,credit-card-automatic,82.41,4807.65,1
CUST-01929,female,0,no,no,49,yes,yes,fiber-optic,yes,no,no,no,no,yes,one-year,yes,bank-transfer-automatic,100.7,4788.38,0
CUST-01930,male,0,yes,no,1,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,no,electronic-check,75.1,45.65,0
CUST-01931,female,1,no,yes,47,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,credit-card-automatic,28.07,1359.97,0
CUST-01932,female,0,yes,no,36,yes,no,fiber-optic,no,no,yes,no,no,yes,one-year,yes,electronic-check,71.55,2628.58,1
CUST-01933,male,0,yes,no,18,yes,no,fiber-optic,no,no,yes,no,no,yes,month-to-month,no,electronic-check,73.34,1317.83,1
CUST-01934,male,0,no,yes,20,yes,no,dsl,yes,yes,yes,yes,yes,no,two-year,no,credit-card-automatic,71.49,1267.77,0
CUST-01935,female,0,yes,no,46,yes,yes,dsl,no,yes,yes,yes,no,yes,one-year,no,credit-card-automatic,81.61,3802.16,0
CUST-01936,female,0,yes,no,7,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit-card-automatic,37.67,382.5,0
CUST-01937,female,0,yes,no,44,yes,yes,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic-check,52.96,2267.33,1
CUST-01938,male,1,yes,no,61,no,no-phone-service,dsl,no,yes,yes,no,no,no,month-to-month,no,credit-card-automatic,67.21,4067.87,0
CUST-01939,male,0,no,no,7,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,32.74,289.67,0
CUST-01940,female,0,no,no,1,yes,no,fiber-optic,yes,no,yes,no,yes,no,month-to-month,yes,electronic-check,90.5,152.99,1
CUST-01941,female,0,no,no,5,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,bank-transfer-automatic,25.41,209.33,0
CUST-01942,female,0,yes,no,53,yes,no,dsl,yes,no,yes,yes,yes,no,two-year,yes,bank-transfer-automatic,60.82,3299.56,0
CUST-01943,male,0,no,yes,62,yes,yes,fiber-optic,yes,yes,yes,yes,no,yes,month-to-month,yes,credit-card-automatic,86.42,5243.12,0
CUST-01944,female,0,no,no,72,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,bank-transfer-automatic,18.0,1260.05,0
CUST-01945,female,0,no,no,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,18.0,100.98,0
CUST-01946,female,0,yes,no,35,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,21.8,756.54,0
CUST-01947,female,0,yes,no,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,credit-card-automatic,18.0,99.44,0
CUST-01948,male,0,no,yes,27,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,yes,bank-transfer-automatic,84.0,2258.22,0
CUST-01949,female,0,no,no,23,yes,no,fiber-optic,no,yes,no,yes,no,no,one-year,yes,bank-transfer-automatic,79.48,1795.35,0
CUST-01950,female,1,yes,yes,44,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,69.5,3039.86,1
CUST-01951,male,0,no,yes,66,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,27.08,1703.14,0
CUST-01952,male,1,yes,no,58,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,no,electronic-check,62.33,3560.88,1
CUST-01953,female,1,yes,yes,5,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,33.49,162.43,1
CUST-01954,female,0,no,no,18,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,26.65,476.04,1
CUST-01955,male,1,no,no,20,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,yes,credit-card-automatic,57.08,1184.17,0
CUST-01956,female,0,yes,no,19,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,credit-card-automatic,91.62,1719.39,1
CUST-01957,male,0,no,no,26,yes,yes,fiber-optic,yes,no,no,no,no,yes,month-to-month,yes,credit-card-automatic,73.13,2027.06,1
CUST-01958,male,0,no,no,44,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,no,electronic-check,63.34,2879.2,1
CUST-01959,male,0,yes,no,54,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,65.66,3507.96,1
CUST-01960,female,0,no,no,68,yes,yes,fiber-optic,yes,no,no,no,yes,no,one-year,yes,electronic-check,69.37,4732.0,0
CUST-01961,male,0,no,no,51,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,18.0,1008.96,0
CUST-01962,male,0,no,no,22,yes,no,dsl,no,no,yes,yes,no,no,two-year,yes,electronic-check,54.76,1156.67,0
CUST-01963,female,0,no,no,14,yes,no,fiber-optic,no,yes,no,yes,no,yes,two-year,no,electronic-check,93.94,1259.08,0
CUST-01964,male,0,no,no,28,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,no,mailed-check,18.63,619.09,0
CUST-01965,male,0,yes,yes,58,yes,no,dsl,yes,no,yes,no,no,no,one-year,yes,electronic-check,56.44,3325.37,0
CUST-01966,male,0,yes,yes,72,yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,yes,mailed-check,68.32,4999.58,0
CUST-01967,female,0,no,no,29,yes,yes,fiber-optic,yes,no,yes,yes,no,no,month-to-month,no,credit-card-automatic,71.04,2083.82,1
CUST-01968,female,0,no,no,13,yes,yes,fiber-optic,no,yes,no,yes,no,no,two-year,yes,electronic-check,88.59,1132.55,0
CUST-01969,male,0,yes,no,1,yes,yes,fiber-optic,no,yes,no,yes,no,no,two-year,yes,electronic-check,92.72,0.0,0
CUST-01970,female,0,yes,no,6,yes,no,dsl,yes,yes,no,no,yes,yes,month-to-month,yes,electronic-check,74.31,456.12,1
CUST-01971,male,0,no,no,46,yes,yes,dsl,yes,yes,yes,no,no,no,month-to-month,yes,credit-card-automatic,59.61,2834.47,1
CUST-01972,male,0,yes,no,43,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,867.29,1
CUST-01973,male,0,yes,no,47,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,18.0,926.31,0
CUST-01974,female,0,no,no,2,yes,yes,fiber-optic,yes,yes,no,no,no,yes,month-to-month,no,credit-card-automatic,77.93,214.9,1
CUST-01975,male,0,no,yes,32,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card-automatic,38.12,1385.67,0
CUST-01976,female,0,no,yes,13,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,credit-card-automatic,71.37,811.43,0
CUST-01977,male,0,no,no,25,yes,no,fiber-optic,no,yes,no,no,yes,no,one-year,yes,bank-transfer-automatic,89.24,2248.32,1
CUST-01978,female,0,yes,yes,45,yes,no,dsl,no,yes,no,no,yes,no,one-year,yes,mailed-check,64.8,2845.74,0
CUST-01979,female,0,no,no,20,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,credit-card-automatic,21.14,539.23,0
CUST-01980,male,0,yes,no,48,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,822.55,0
CUST-01981,male,0,yes,yes,21,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,mailed-check,62.15,1380.79,1
CUST-01982,male,0,no,yes,37,yes,no,fiber-optic,yes,yes,yes,yes,no,no,one-year,yes,mailed-check,83.34,3049.88,0
CUST-01983,female,0,no,no,34,yes,no,fiber-optic,no,no,yes,yes,no,no,one-year,yes,bank-transfer-automatic,86.82,2983.4,1
CUST-01984,male,0,no,no,28,yes,yes,fiber-optic,no,no,yes,no,no,no,two-year,yes,bank-transfer-automatic,68.7,1915.46,0
CUST-01985,male,0,yes,no,10,yes,no,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,credit-card-automatic,64.51,644.07,0
CUST-01986,male,0,no,yes,42,yes,no,dsl,no,yes,yes,yes,no,yes,month-to-month,no,credit-card-automatic,64.5,2734.02,1
CUST-01987,male,1,no,no,72,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,yes,credit-card-automatic,105.19,7642.64,1
CUST-01988,female,0,no,no,47,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,no,bank-transfer-automatic,38.53,1802.71,0
CUST-01989,female,0,no,no,54,no,no-phone-service,dsl,yes,no,no,no,yes,no,month-to-month,no,mailed-check,76.65,4205.95,0
CUST-01990,male,0,yes,no,58,yes,yes,dsl,no,yes,yes,no,yes,yes,month-to-month,no,credit-card-automatic,61.55,3647.74,0
CUST-01991,male,1,no,yes,3,no,no-phone-service,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,credit-card-automatic,83.01,217.75,1
CUST-01992,female,0,no,no,58,yes,no,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,no,bank-transfer-automatic,95.31,5669.37,1
CUST-01993,female,1,no,no,18,yes,no,dsl,yes,no,no,no,no,no,one-year,yes,electronic-check,57.62,1093.05,1
CUST-01994,male,0,no,no,48,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,bank-transfer-automatic,69.75,3315.64,0
CUST-01995,male,0,no,no,71,yes,yes,fiber-optic,no,no,no,yes,no,yes,two-year,yes,bank-transfer-automatic,86.88,6214.53,0
CUST-01996,female,0,yes,yes,65,yes,no,fiber-optic,no,yes,no,no,yes,no,one-year,yes,electronic-check,98.3,6467.38,1
CUST-01997,male,0,yes,yes,30,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,25.85,819.73,0
CUST-01998,male,0,no,yes,61,yes,yes,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,57.06,3495.8,0
CUST-01999,female,1,no,no,45,yes,no,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,94.58,3997.25,1
CUST-02000,female,0,no,yes,10,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,credit-card-automatic,53.37,461.15,1
CUST-02001,male,1,yes,no,18,yes,yes,dsl,no,no,no,no,no,yes,one-year,yes,bank-transfer-automatic,65.35,1227.19,1
CUST-02002,female,0,yes,yes,69,yes,no,fiber-optic,yes,yes,no,yes,no,yes,two-year,no,credit-card-automatic,106.04,7242.72,0
CUST-02003,female,0,no,no,66,yes,no,fiber-optic,no,yes,no,yes,no,yes,month-to-month,no,bank-transfer-automatic,95.03,6310.52,0
CUST-02004,female,0,no,no,65,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,1236.36,0
CUST-02005,male,0,yes,no,28,yes,no,dsl,no,no,yes,yes,yes,no,two-year,yes,mailed-check,45.02,1252.11,0
CUST-02006,female,0,no,yes,24,yes,no,fiber-optic,no,no,no,yes,no,yes,month-to-month,yes,credit-card-automatic,81.94,1834.21,1
CUST-02007,female,0,yes,no,59,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,no,bank-transfer-automatic,56.67,3288.27,0
CUST-02008,female,0,no,yes,2,no,no-phone-service,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,58.16,167.68,1
CUST-02009,male,0,yes,no,65,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,no,bank-transfer-automatic,68.01,4514.92,0
CUST-02010,male,0,yes,no,44,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,credit-card-automatic,86.62,3655.16,0
CUST-02011,female,0,yes,no,46,no,no-phone-service,fiber-optic,yes,yes,no,no,yes,no,two-year,yes,mailed-check,88.4,4072.46,0
CUST-02012,female,0,no,yes,32,yes,no,fiber-optic,yes,no,no,yes,yes,yes,one-year,yes,credit-card-automatic,79.81,2443.86,0
CUST-02013,female,0,no,no,71,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mailed-check,18.0,1284.78,0
CUST-02014,male,0,no,no,54,yes,no,dsl,no,yes,no,no,no,yes,two-year,no,credit-card-automatic,58.54,3149.38,1
CUST-02015,male,0,yes,no,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,23.33,270.35,0
CUST-02016,female,0,yes,no,38,yes,no,fiber-optic,yes,no,yes,yes,no,no,month-to-month,no,bank-transfer-automatic,77.26,2895.47,1
CUST-02017,female,0,yes,no,62,no,no-phone-service,dsl,yes,yes,no,no,yes,yes,two-year,yes,electronic-check,73.28,4622.02,0
CUST-02018,male,0,no,yes,6,no,no-phone-service,dsl,yes,yes,no,no,yes,yes,one-year,no,bank-transfer-automatic,53.98,399.55,0
CUST-02019,male,1,yes,no,54,yes,yes,dsl,no,no,no,no,yes,no,one-year,yes,electronic-check,33.69,1804.64,0
CUST-02020,female,0,no,no,18,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,65.0,1178.91,1
CUST-02021,female,1,no,no,37,yes,yes,dsl,yes,yes,yes,no,no,no,month-to-month,yes,credit-card-automatic,75.98,2811.3,1
CUST-02022,male,0,no,yes,64,yes,yes,fiber-optic,no,yes,yes,no,no,no,two-year,yes,credit-card-automatic,94.18,5971.74,1
CUST-02023,male,0,yes,no,36,yes,yes,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,64.24,2250.37,0
CUST-02024,male,0,no,no,3,yes,no,dsl,no,no,no,no,yes,no,two-year,yes,bank-transfer-automatic,40.85,91.81,1
CUST-02025,female,0,yes,yes,2,yes,no,fiber-optic,no,no,no,no,no,yes,one-year,yes,bank-transfer-automatic,83.09,80.8,0
CUST-02026,female,0,yes,no,54,yes,no,fiber-optic,no,yes,no,no,no,yes,month-to-month,no,bank-transfer-automatic,78.47,4199.85,1
CUST-02027,male,0,no,no,68,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,no,credit-card-automatic,30.93,2088.58,0
CUST-02028,male,0,no,no,22,yes,no,fiber-optic,no,yes,no,yes,yes,yes,two-year,no,bank-transfer-automatic,97.96,2167.26,1
CUST-02029,male,0,no,no,68,yes,yes,dsl,no,no,yes,no,no,yes,two-year,no,electronic-check,65.33,4475.72,0
CUST-02030,female,0,yes,no,33,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,579.27,0
CUST-02031,male,0,no,no,5,yes,yes,dsl,yes,no,no,no,no,yes,one-year,yes,bank-transfer-automatic,61.55,250.07,0
CUST-02032,female,0,no,no,39,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,no,credit-card-automatic,103.13,4053.99,0
CUST-02033,female,0,yes,no,71,yes,no,dsl,no,no,no,no,yes,yes,month-to-month,yes,mailed-check,59.14,4258.26,0
CUST-02034,male,0,no,no,19,yes,yes,dsl,no,yes,no,no,yes,yes,two-year,yes,mailed-check,62.64,1153.72,0
CUST-02035,male,0,yes,yes,70,yes,no,fiber-optic,no,yes,no,no,no,no,two-year,yes,mailed-check,73.51,5072.0,1
CUST-02036,male,0,no,yes,47,yes,no,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,credit-card-automatic,55.18,2559.99,0
CUST-02037,male,0,no,no,29,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,bank-transfer-automatic,18.0,508.38,0
CUST-02038,female,0,no,no,50,yes,no,fiber-optic,yes,no,no,yes,yes,yes,two-year,yes,electronic-check,84.87,4329.38,0
CUST-02039,male,0,no,no,29,yes,no,fiber-optic,yes,yes,yes,yes,yes,no,one-year,no,electronic-check,83.85,2483.68,0
CUST-02040,female,0,yes,yes,7,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,bank-transfer-automatic,40.65,284.3,1
CUST-02041,female,0,no,no,63,yes,no,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,bank-transfer-automatic,48.41,3192.38,0
CUST-02042,male,0,no,no,27,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,yes,electronic-check,56.74,1529.37,1
CUST-02043,male,0,yes,no,41,no,no-phone-service,fiber-optic,no,yes,no,yes,no,no,two-year,yes,mailed-check,87.4,3689.43,1
CUST-02044,male,0,yes,yes,54,yes,no,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,mailed-check,74.47,4112.97,0
CUST-02045,female,0,no,no,6,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic-check,50.5,389.3,1
CUST-02046,male,1,no,no,52,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,28.13,1486.85,0
CUST-02047,female,0,no,no,27,yes,no,fiber-optic,no,yes,yes,no,no,yes,one-year,no,mailed-check,100.51,2722.53,1
CUST-02048,male,0,no,yes,40,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,electronic-check,38.19,1527.99,0
CUST-02049,male,0,no,yes,33,yes,yes,fiber-optic,no,no,no,no,yes,yes,two-year,yes,electronic-check,83.16,2808.04,1
CUST-02050,male,0,yes,no,56,yes,yes,fiber-optic,yes,no,no,yes,no,yes,one-year,yes,credit-card-automatic,84.75,4686.8,0
CUST-02051,female,1,yes,no,14,yes,yes,dsl,no,no,yes,no,no,no,two-year,yes,bank-transfer-automatic,51.7,704.08,0
CUST-02052,female,0,no,no,8,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,one-year,yes,bank-transfer-automatic,101.73,938.86,1
CUST-02053,female,0,no,yes,30,yes,yes,dsl,no,yes,no,yes,yes,no,one-year,yes,bank-transfer-automatic,61.75,1899.25,0
CUST-02054,male,1,no,no,9,yes,no,fiber-optic,yes,yes,yes,no,no,no,month-to-month,no,mailed-check,87.78,861.58,1
CUST-02055,male,0,no,no,18,no,no-phone-service,dsl,yes,no,no,yes,no,yes,month-to-month,yes,bank-transfer-automatic,62.31,1029.99,0
CUST-02056,female,0,no,yes,48,yes,no,fiber-optic,yes,yes,no,yes,yes,yes,month-to-month,yes,bank-transfer-automatic,89.46,4261.68,1
CUST-02057,male,0,no,no,59,yes,yes,dsl,yes,no,yes,yes,no,yes,two-year,yes,electronic-check,49.34,2936.1,0
CUST-02058,male,0,no,no,50,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card-automatic,18.0,896.89,0
CUST-02059,female,0,yes,no,23,yes,yes,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,credit-card-automatic,88.66,1947.28,1
CUST-02060,female,0,no,no,59,yes,yes,dsl,yes,no,yes,no,no,yes,two-year,no,electronic-check,74.28,4439.5,0
CUST-02061,male,1,no,no,30,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,credit-card-automatic,29.52,966.41,0
CUST-02062,male,1,yes,no,14,yes,no,fiber-optic,no,yes,yes,no,no,yes,one-year,no,electronic-check,85.05,1169.3,1
CUST-02063,female,0,no,yes,55,yes,no,dsl,yes,yes,no,yes,no,no,one-year,no,electronic-check,56.68,3177.08,0
CUST-02064,male,0,no,no,38,yes,no,dsl,no,yes,no,no,yes,yes,month-to-month,yes,credit-card-automatic,76.0,3040.18,1
CUST-02065,male,0,no,yes,27,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,600.4,0
CUST-02066,male,0,no,no,48,yes,no,fiber-optic,no,no,yes,yes,no,yes,one-year,no,electronic-check,87.32,4173.32,1
CUST-02067,male,0,yes,no,53,yes,no,fiber-optic,no,no,no,no,no,no,two-year,yes,bank-transfer-automatic,85.52,4449.8,0
